CLNT_ID,REQUEST_REFERENCE,APPL_ID,CLNT_NAME,STATUS_SIMF,SERVICE,SUBSERVICE,FREQ,FREQ_PAIR,ERP_PWR_DBM,BWIDTH,ZONA,HGT_ANT,MASTER_PLZN_CODE,SITE_ID_CODE,SITE_DESC,STATUS_MYSPECTRA,STN_NAME,STN_ADDR,SID_LONG,SID_LAT,PLUS_CODE_MYSPECTRA,PLUS_CODE_KALKULASI,LONGITUDE_CENTER_KALKULASI,LATITUDE_CENTER_KALKULASI,VILLAGE,DISTRICT,CITY,PROVINSI,APPL_DATE,LICENCE_DATE,VALIDITY_DATE,UPT,Status Verifikasi UPT 2024
4425,0184425,022989032015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7807,8118.32,59.7794,29650,5,70,V,,,Belum ada MDRS di MySpectra,PUNGGALUKU,"JL. POROS KONSEL, KELURAHAN LEREPAKO, KECAMATAN LAEYA, KABUPATEN KENDARI, PROPINSI SULAWESI TENGGARA",122.4863889,-4.2833806,,6Q74PF8P+JH,122.4864375,-4.2834375,,LAEYA,KONAWE SELATAN,SULAWESI TENGGARA,3/30/2015,4/16/2015,4/15/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0334406,023700122015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7080,6740,59.91065,40000,5,25,V,,,Belum ada MDRS di MySpectra,MALIGANO,"JL. POROS EREKA, KELURAHAN BATULO, KECAMATAN MALIGANO, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.8791333,-4.6946167,,6Q748V4H+5M,122.8791875,-4.6945625,,MALIGANO,MUNA,SULAWESI TENGGARA,12/10/2015,12/15/2015,12/14/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0334405,023699122015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7000,6660,59.91065,40000,5,25,V,,,Belum ada MDRS di MySpectra,MALIGANO,"JL. POROS EREKA, KELURAHAN BATULO, KECAMATAN MALIGANO, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.8791333,-4.6946167,,6Q748V4H+5M,122.8791875,-4.6945625,,MALIGANO,MUNA,SULAWESI TENGGARA,12/10/2015,12/15/2015,12/14/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201145,020919072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8147.97,7836.65,59.7794,29650,5,32,V,,,Belum ada MDRS di MySpectra,MALIGANO,"JL. POROS EREKA, KELURAHAN BATULO, KECAMATAN MALIGANO, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.8791333,-4.6946167,,6Q748V4H+5M,122.8791875,-4.6945625,,MALIGANO,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201144,020918072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8118.32,7807,59.7794,29650,5,32,V,,,Belum ada MDRS di MySpectra,MALIGANO,"JL. POROS EREKA, KELURAHAN BATULO, KECAMATAN MALIGANO, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.8791333,-4.6946167,,6Q748V4H+5M,122.8791875,-4.6945625,,MALIGANO,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201143,020917072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8059.02,7747.7,59.7794,29650,5,32,V,,,Belum ada MDRS di MySpectra,MALIGANO,"JL. POROS EREKA, KELURAHAN BATULO, KECAMATAN MALIGANO, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.8791333,-4.6946167,,6Q748V4H+5M,122.8791875,-4.6945625,,MALIGANO,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201142,020916072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8236.92,7925.6,59.7794,29650,5,32,V,,,Belum ada MDRS di MySpectra,MALIGANO,"JL. POROS EREKA, KELURAHAN BATULO, KECAMATAN MALIGANO, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.8791333,-4.6946167,,6Q748V4H+5M,122.8791875,-4.6945625,,MALIGANO,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0253783,020386102015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7331,7170,65.9381,28000,5,40,V,,,Belum ada MDRS di MySpectra,ADL039_DONGKALA,"DESA TAPOHAKA, KEC. KABAENA TIMUR, KAB. BOMBANA, PROVINSI SULAWESI TENGGARA",122.0478333,-5.2838056,,6Q64P28X+F4,122.0478125,-5.2838125,,KABAENA TIMUR,BOMBANA,SULAWESI TENGGARA,10/28/2015,11/3/2015,11/2/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0253775,020368102015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,15299,14809,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,ADL039_DONGKALA,"DESA TAPOHAKA, KEC. KABAENA TIMUR, KAB. BOMBANA, PROVINSI SULAWESI TENGGARA",122.0478333,-5.2838056,,6Q64P28X+F4,122.0478125,-5.2838125,,KABAENA TIMUR,BOMBANA,SULAWESI TENGGARA,10/28/2015,11/3/2015,11/2/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0167921/1,024294112014,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13087,12821,55.7515,28000,5,40,H,,,Belum ada MDRS di MySpectra,BAU007_BAU BAU CITY,"JL. SULTAN HASANUDIN, BAUBAU, SULTRA",122.6175833,-5.4598611,,6Q64GJR9+32,122.6175625,-5.4598125,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,7/13/2022,7/13/2022,12/15/2024,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0287769,021755112015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,15327,14837,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU007_BAU BAU CITY,"JL. SULTAN HASANUDIN, KEC. WOLIO, KOTA BAUBAU, PROVINSI SULAWESI TENGGARA",122.6175833,-5.4598611,,6Q64GJR9+32,122.6175625,-5.4598125,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,11/13/2015,12/1/2015,11/30/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0253748,020352102015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,15243,14753,55.8103,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU007_BAU BAU CITY,"JL. SULTAN HASANUDIN, KODYA BAUBAU, SULAWESI TENGGARA",122.6175833,-5.4598611,,6Q64GJR9+32,122.6175625,-5.4598125,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,10/28/2015,10/30/2015,10/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0253747,020351102015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,23422,22414,58.9103,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU007_BAUBAU CITY,"JL. SULTAN HASANUDIN, KEC. WOLIO, KOTA BAU-BAU, PROVINSI SULAWESI TENGGARA",122.6175833,-5.4598611,,6Q64GJR9+32,122.6175625,-5.4598125,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,10/28/2015,10/30/2015,10/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0253747,020351102015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,22414,23422,58.9103,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU001_BAU BAU KENDARI,"JL.HASANUDIN NO.4 BAU-BAU, KEC. WOLIO, KOTA BAU-BAU, PROVINSI SULAWESI TENGGARA",122.6127222,-5.4590278,,6Q64GJR7+93,122.6126875,-5.4590625,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,10/28/2015,10/30/2015,10/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0253774,020367102015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7359,7198,59.4897,28000,5,40,V,,,Belum ada MDRS di MySpectra,RHA033_DMT EREKE,"DESA LOJI, KEC. KULISUSU, KAB. BUTON UTARA, PROVINSI SULAWESI TENGGARA",123.1769167,-4.7721389,,6Q7565HG+4Q,123.1769375,-4.7721875,,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,10/28/2015,11/3/2015,11/2/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0313086,022279112015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,12905,13171,56.3515,28000,4,40,V,,,Belum ada MDRS di MySpectra,KDI109_ANUGERAH LEPO-LEPO,"JL. DI PANJAITAN KENDARI KEC. BARUGA, KOTA KENDARI, PROVINSI SULAWESI TENGGARA",122.5017778,-4.0285833,,6Q74XGC2+HP,122.5018125,-4.0285625,,BARUGA,KOTA KENDARI,SULAWESI TENGGARA,11/20/2015,12/2/2015,12/1/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0200791,020860072015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,23058,22050,58.9103,28000,4,40,V,,,Belum ada MDRS di MySpectra,KDI106_ANUGERAH MANDONGA,"KOTA KENDARI, SULAWESI TENGGARA",122.5159444,-3.9646667,,6Q842GP8+49,122.5159375,-3.9646875,,MANDONGA,KOTA KENDARI,SULAWESI TENGGARA,7/8/2015,7/30/2015,7/29/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0362664,022867032016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,14669,15159,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU085_PROTELINDO TAKIMPO WAJO,"KEL. TAKIMPO, KEC. PASAR WAJO, KAB. BUTON, PROVINSI SULAWESI TENGGARA",122.8446667,-5.5265000,,6Q64FRFV+CV,122.8446875,-5.5264375,,PASARWAJO,BUTON,SULAWESI TENGGARA,3/23/2016,4/7/2016,4/6/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,1205291,02469838112021,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7498,7659,59.4897,28000,5,60,V,,,Belum ada MDRS di MySpectra,ADL097_PROTELINDO KOLONO,"KOLONO, KAB KONAWE SELATAN, PROP SULAWESI TENGGARA",122.6926000,-4.2985900,,6Q74PM2V+H2,122.6925625,-4.2985625,,KOLONO,KONAWE SELATAN,SULAWESI TENGGARA,11/23/2021,11/24/2021,11/23/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1205291,02469838112021,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7659,7498,53.8897,28000,5,60,V,,,Belum ada MDRS di MySpectra,ADL102_PROTELINDO DESA PUPPI,"DESA PUPPI, KAB KONAWE SELATAN, PROP SULAWESI TENGGARA",122.6561800,-4.3547900,,6Q74JMW4+3F,122.6561875,-4.3548125,,KOLONO,KONAWE SELATAN,SULAWESI TENGGARA,11/23/2021,11/24/2021,11/23/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0362679,022862032016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7359,7198,53.8897,28000,5,40,V,,,Belum ada MDRS di MySpectra,KDI013_BORO-BORO,"JL. POROS BORO-BORO - LANDONO KEL. BORO-BORO, KEC. RANOMEETO, KAB. KONAWE SELATAN, PROVINSI SULAWESI TENGGARA",122.3419444,-4.0863889,,6Q74W87R+CQ,122.3419375,-4.0864375,,RANOMEETO,KONAWE SELATAN,SULAWESI TENGGARA,3/23/2016,4/7/2016,4/6/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0362678,022861032016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7198,7359,59.4897,28000,5,40,H,,,Belum ada MDRS di MySpectra,KDI013_BORO-BORO,"JL. POROS BORO-BORO - LANDONO KEL. BORO-BORO, KEC. RANOMEETO, KAB. KONAWE SELATAN, PROVINSI SULAWESI TENGGARA",122.3419444,-4.0863889,,6Q74W87R+CQ,122.3419375,-4.0864375,,RANOMEETO,KONAWE SELATAN,SULAWESI TENGGARA,3/23/2016,4/7/2016,4/6/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0372074/1,029355052016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7955.25,8266.57,59.4897,29650,5,40,H,,,Belum ada MDRS di MySpectra,RHA010_WASOLANGKA,"JL.POROS PARIGI, KEL.WASOLANGKA, KEC. PARIGI, KAB. MUNA, PROVINSI SULAWESI TENGGARA",122.4406389,-5.1497500,,6Q64VC2R+47,122.4406875,-5.1496875,,BONE,MUNA,SULAWESI TENGGARA,2/4/2021,2/4/2021,5/31/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0362663,022866032016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7652,7491,59.4897,28000,4,40,V,,,Belum ada MDRS di MySpectra,UNH001_UNAAHA,"JL. SMU NEG 1, KEC. UNAAHA, KAB. KONAWE, PROVINSI SULAWESI TENGGARA",122.0536111,-3.8588889,,6Q8443R3+CC,122.0535625,-3.8589375,,UNAAHA,KONAWE,SULAWESI TENGGARA,3/23/2016,4/7/2016,4/6/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0334412,023706122015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,6620,6960,59.91065,40000,5,30,V,,,Belum ada MDRS di MySpectra,TELKOMSEL BAUBAU,"JL. HASANUDDIN, KELURAHAN BATULO, KECAMATAN WOLIO, KOTA BAU-BAU, PROPINSI SULAWESI TENGGARA",122.6177778,-5.4597222,,6Q64GJR9+44,122.6178125,-5.4596875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,12/10/2015,12/15/2015,12/14/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0334411,023705122015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,6700,7040,59.91065,40000,5,30,V,,,Belum ada MDRS di MySpectra,TELKOMSEL BAUBAU,"JL. HASANUDDIN, KELURAHAN BATULO, KECAMATAN WOLIO, KOTA BAU-BAU, PROPINSI SULAWESI TENGGARA",122.6177778,-5.4597222,,6Q64GJR9+44,122.6178125,-5.4596875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,12/10/2015,12/15/2015,12/14/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0184422,022998032015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,12905,13171,59.9794,28000,5,30,V,,,Belum ada MDRS di MySpectra,TELKOMSEL BAUBAU,"JL. HASANUDDIN, KELURAHAN BATULO, KECAMATAN WOLIO, KOTA BAU-BAU, PROPINSI SULAWESI TENGGARA",122.6177778,-5.4597222,,6Q64GJR9+44,122.6178125,-5.4596875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,3/30/2015,4/16/2015,4/15/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0184421,022997032015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,12961,13227,59.9794,28000,5,30,V,,,Belum ada MDRS di MySpectra,TELKOMSEL BAUBAU,"JL. HASANUDDIN, KELURAHAN BATULO, KECAMATAN WOLIO, KOTA BAU-BAU, PROPINSI SULAWESI TENGGARA",122.6177778,-5.4597222,,6Q64GJR9+44,122.6178125,-5.4596875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,3/30/2015,4/16/2015,4/15/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0433129,028940042017,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7747.7,8059.02,53.8897,29650,4,40,V,,,Belum ada MDRS di MySpectra,UNH002_WAWATOBI,"JL. WOLTER MONGINSIDI, KEL. WAWOTOBI, KEC. WAWOTOBI, KAB. KONOWAE, PROVINSI SULAWESI TENGGARA",122.1168611,-3.8751111,,6Q8444F8+XP,122.1168125,-3.8750625,,WAWOTOBI,KONAWE,SULAWESI TENGGARA,4/12/2017,4/28/2017,4/27/2027,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0167623,024066112014,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7191,7352,53.8897,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU113_PROTELINDO WAKALARA,"WAKALARA, BAU BAU, SULAWESI TENGGARA",123.5477900,-5.2745800,,6Q65PGGX+54,123.5478125,-5.2745625,,WANGI-WANGI,WAKATOBI,SULAWESI TENGGARA,11/25/2014,12/16/2014,12/15/2024,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0184425,022989032015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8118.32,7807,59.7794,29650,5,38,V,,,Belum ada MDRS di MySpectra,POMPALIA,"JL. POROS KONSEL, KELURAHAN LELEKA, KECAMATAN WOLASI, KABUPATEN KONAWE SELATAN, PROPINSI SULAWESI TENGGARA",122.5084444,-4.1906944,,6Q74RG55+P9,122.5084375,-4.1906875,,WOLASI,KONAWE SELATAN,SULAWESI TENGGARA,3/30/2015,4/16/2015,4/15/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0194728,027841062015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7310,7149,59.4897,28000,5,40,H,,,Belum ada MDRS di MySpectra,RHA057_PROTELINDO BONEGUNU,"JL. POROS RONTA RT. 02 RW. 02, DESA RONTA, KEC. BONEGUNU, KAB. BUTON UTARA",122.9831194,-4.7777694,,6Q746XCM+V6,122.9830625,-4.7778125,,BONEGUNU,BUTON UTARA,SULAWESI TENGGARA,6/9/2015,6/22/2015,6/21/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0198926,020109072015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7149,7310,63.3897,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA101_PROTELINDO TANGGARURU,"DESA TANGGARURU, KEC. POREHU, KAB. KOLAKA UTARA, SULAWESI TENGGARA",121.1118806,-3.0030611,,6Q83X4W6+QQ,121.1119375,-3.0030625,,POREHU,KOLAKA UTARA,SULAWESI TENGGARA,7/2/2015,7/7/2015,7/6/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0193647,027218052015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7219,7380,59.4897,28000,4,40,V,,,Belum ada MDRS di MySpectra,UNH025_TBG TELU MUTASI,"TELU MUTASI, KEC. PONDIDAHA, KAB. KONAWE, SULAWESI TENGGARA",122.5168806,-3.9882389,,6Q842G68+PQ,122.5169375,-3.9881875,,KADIA,KOTA KENDARI,SULAWESI TENGGARA,6/1/2015,6/18/2015,6/17/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0200791,020860072015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,22050,23058,58.9103,28000,4,40,V,,,Belum ada MDRS di MySpectra,KDI157_TBG SAMRAT KENDARI,"SAMRAT KOTA KENDARI, KOTA KENDARI, SULAWESI TENGGARA",122.5211306,-3.9615389,,6Q842GQC+9F,122.5211875,-3.9615625,,MANDONGA,KOTA KENDARI,SULAWESI TENGGARA,7/8/2015,7/30/2015,7/29/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0200793,020862072015,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,14501,14991,56.1103,28000,4,40,V,,,Belum ada MDRS di MySpectra,KDI138_DMT RSJ KENDARI,"AREA RSJ KENDARI, KEC. MANDONGA, SULAWESI TENGGARA",122.5000000,-3.9586306,,6Q842GR2+G2,122.5000625,-3.9586875,,PUUWATU,KOTA KENDARI,SULAWESI TENGGARA,7/8/2015,7/30/2015,7/29/2025,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0686259,024224022019,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,4970,4670,61.8,40000,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,JL. WAMELAI NO. 10 RAHA,122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/28/2019,2/28/2019,2/28/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0686258,024223022019,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,4890,4590,61.8,40000,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,JL. WAMELAI NO. 10 RAHA,122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/28/2019,2/28/2019,2/28/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0686257,024222022019,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,4510,4810,61.8,40000,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,JL. WAMELAI NO. 10 RAHA,122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/28/2019,2/28/2019,2/28/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0686252,024216022019,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,10915,11445,65.8,40000,5,55,V,,,Belum ada MDRS di MySpectra,RAHA,JL. WAMELAI NO. 10 RAHA,122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/28/2019,2/28/2019,2/28/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0686251,024215022019,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,10835,11365,65.8,40000,5,55,V,,,Belum ada MDRS di MySpectra,RAHA,JL. WAMELAI NO. 10 RAHA,122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/28/2019,2/28/2019,2/28/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0686250,024214022019,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,10795,11325,65.8,40000,5,55,V,,,Belum ada MDRS di MySpectra,RAHA,JL. WAMELAI NO. 10 RAHA,122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/28/2019,2/28/2019,2/28/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0686249,024213022019,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,10715,11245,65.8,40000,5,55,V,,,Belum ada MDRS di MySpectra,RAHA,JL. WAMELAI NO. 10 RAHA,122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/28/2019,2/28/2019,2/28/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0427434,025643022017,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7226,7387,64.55061,28000,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,"JL. WAMELAI NO.10 RAHA, KECAMATAN KATOBU, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/14/2017,2/23/2017,2/22/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0427433,025642022017,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7526,7687,64.55061,28000,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,"JL. WAMELAI NO.10 RAHA, KECAMATAN KATOBU, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/14/2017,2/23/2017,2/22/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0427432,025641022017,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7170,7331,64.55061,28000,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,"JL. WAMELAI NO.10 RAHA, KECAMATAN KATOBU, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,2/14/2017,2/23/2017,2/22/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201145,020919072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7836.65,8147.97,59.7794,29650,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,"JL. WAMELAI NO.10 RAHA, KECAMATAN KATOBU, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201144,020918072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7807,8118.32,59.7794,29650,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,"JL. WAMELAI NO.10 RAHA, KECAMATAN KATOBU, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201143,020917072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7747.7,8059.02,59.7794,29650,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,"JL. WAMELAI NO.10 RAHA, KECAMATAN KATOBU, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0201142,020916072015,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7925.6,8236.92,59.7794,29650,5,60,V,,,Belum ada MDRS di MySpectra,RAHA,"JL. WAMELAI NO.10 RAHA, KECAMATAN KATOBU, KABUPATEN MUNA, PROPINSI SULAWESI TENGGARA",122.7217333,-4.8413000,,6Q745P5C+FM,122.7216875,-4.8413125,,KATOBU,MUNA,SULAWESI TENGGARA,7/10/2015,7/30/2015,7/29/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
